Symbol,Name,Price(Intraday),Change,%Change,Volume,Avg Vol(3 month),Market Cap,PE Ratio(TTM)
SSA1.DU,Gr. Sarantis SA,7.49,-0.06,-0.79%,100,0,N/A,N/A
OIZ.SG,Origin Enterprises plc,3.4050,+0.1400,+4.29%,0,0,N/A,N/A
SZ31.SG,PT Sampoerna Agro Tbk,0.1210,-0.0010,-0.82%,0,0,N/A,N/A
TYG.DU,Tingyi (Cayman Islands) Holding Corp,1.3400,-0.0100,-0.74%,150,0,N/A,N/A
AFO1.MU,Associated British Foods PLC,21.95,+0.25,+1.15%,350,6,N/A,N/A
ZX6.BE,DSM Firmenich AG,98.16,-0.32,-0.32%,200,0,N/A,N/A
3EAG.DU,G8 Education Ltd,0.6200,+0.0050,+0.81%,N/A,0,N/A,N/A
AHOG.HA,Koninklijke Ahold Delhaize NV,29.47,-0.02,-0.07%,62,0,N/A,N/A
YX5.SG,Spadel,168.00,-1.00,-0.59%,0,0,N/A,N/A
GCC.SG,C&C Group PLC,1.5700,0.0000,0.00%,0,27,N/A,N/A
YKH.MU,Yakult Honsha Co Ltd,60.50,+0.50,+0.83%,20,1,N/A,N/A
CPA.SG,Colgate-Palmolive Co,70.30,+0.60,+0.86%,233,200,N/A,N/A
GGG.BE,PT Gudang Garam Tbk,1.5800,-0.0200,-1.25%,"2,000",0,N/A,N/A
B4B.HM,METRO AG,7.41,-0.05,-0.60%,"1,012",127,N/A,N/A
CPA.HA,Colgate-Palmolive Co,69.95,+0.45,+0.65%,100,9,N/A,N/A
93X.MU,Element Nutritional Sciences Inc,0.1145,-0.0030,-2.55%,"5,000",87,N/A,N/A
SB7.SG,Saputo Inc,21.06,-0.46,-2.14%,0,14,N/A,N/A
KIK.MU,Kikkoman Corp,55.50,0.00,0.00%,110,2,N/A,N/A
BF5B.DU,Brown-Forman Corp,59.14,-0.58,-0.97%,100,0,N/A,N/A
1S0.F,Suominen Oyj,2.7700,+0.0200,+0.73%,300,5,N/A,N/A
ASX.SG,PT Astra Agro Lestari Tbk,0.4060,0.0000,0.00%,0,0,N/A,N/A
GTK.MU,Tonkens Agrar AG,6.40,0.00,0.00%,30,0,N/A,N/A
2YU.SG,China YuHua Education Corp Ltd,0.1130,+0.0010,+0.89%,0,0,N/A,N/A
KWS.HA,KWS SAAT SE & Co KGaA,57.40,-0.30,-0.52%,100,6,N/A,N/A
RTHA.MU,Wilmar International Ltd,2.7450,-0.0120,-0.44%,"1,000",17,N/A,N/A
07M.BE,China Modern Dairy Holdings Ltd,0.0945,0.0000,0.00%,188,0,N/A,N/A
HAW.DU,Hawesko Holding AG,40.70,-0.50,-1.21%,23,0,N/A,N/A
C7S.SG,Clean Seas Seafood Ltd,0.3160,+0.0090,+2.93%,0,474,N/A,N/A
5EF.DU,Ariake Japan Co Ltd,33.40,-0.20,-0.60%,N/A,0,N/A,N/A
TF7A.BE,Tyson Foods Inc,45.62,-0.12,-0.27%,50,1,N/A,N/A
TAX.DU,Takara Holdings Inc,6.85,0.00,0.00%,20,0,N/A,N/A
14L.DU,The a2 Milk Co Ltd,3.1370,+0.0400,+1.29%,310,5,N/A,N/A
HEN.BE,Henkel AG & Co KGaA,65.14,-0.24,-0.37%,10,1,N/A,N/A
RMC.MU,Remy Cointreau,146.55,+1.70,+1.17%,60,0,N/A,N/A
FTZ.HM,Elders Ltd,3.7200,+0.0200,+0.54%,800,0,N/A,N/A
LC1.BE,Lancaster Colony Corp,169.00,-3.00,-1.74%,20,0,N/A,N/A
48I.BE,PT Indofood CBP Sukses Makmur Tbk,0.6750,-0.0100,-1.46%,"5,000",0,N/A,N/A
SWA.HM,Schloss Wachenheim AG,16.40,-0.10,-0.61%,90,1,N/A,N/A
RTHA.SG,Wilmar International Ltd,2.7750,+0.0180,+0.65%,0,0,N/A,N/A
T6W.SG,Thai Beverage PLC,0.3760,+0.0020,+0.53%,0,72,N/A,N/A
49K.MU,KOSE Corp,96.00,0.00,0.00%,15,0,N/A,N/A
FAG.BE,Hilton Food Group PLC,7.77,-0.06,-0.77%,500,0,N/A,N/A
8BI.MU,Health and Happiness (H&H) International Holdings Ltd,1.1700,0.0000,0.00%,N/A,0,N/A,N/A
UM9.SG,JSC Amber Latvijas Balzams,8.95,-0.05,-0.56%,0,0,N/A,N/A
O64.MU,Oeneo,14.65,0.00,0.00%,2,0,N/A,N/A
NLM.DU,Frosta AG,61.60,0.00,0.00%,23,1,N/A,N/A
6AH.MU,Ausnutria Dairy Corp Ltd,0.3700,0.0000,0.00%,"12,600",35,N/A,N/A
EDD3.HM,Edding AG,41.00,0.00,0.00%,80,14,N/A,N/A
4HQ.SG,Want Want China Holdings Ltd,0.5900,0.0000,0.00%,0,142,N/A,N/A
PND.HA,Mowi ASA,15.66,-0.31,-1.91%,7,89,N/A,N/A
TDMA.MU,Tuesday Morning Corp,0.1097,0.0000,0.00%,550,0,N/A,N/A
FOMA.MU,Fomento Economico Mexicano SAB de CV,101.00,-1.00,-0.98%,60,0,N/A,N/A
93X.MU,Element Nutritional Sciences Inc,0.1145,-0.0030,-2.55%,"5,000",87,N/A,N/A
SB7.SG,Saputo Inc,21.06,-0.46,-2.14%,0,14,N/A,N/A
18WA.MU,Gaotu Techedu Inc,3.3200,0.0000,0.00%,200,0,N/A,N/A
SZU1.MU,Suedzucker AG,8.35,0.00,0.00%,5,2,N/A,N/A
BBEA.SG,Boston Beer Co Inc,306.00,-1.50,-0.49%,0,0,N/A,N/A
N1U0.DU,New Oriental Education & Technology Group Inc,3.7200,+0.1400,+3.91%,250,4,N/A,N/A
14L.DU,The a2 Milk Co Ltd,3.1370,+0.0400,+1.29%,310,5,N/A,N/A
RTHA.MU,Wilmar International Ltd,2.7450,-0.0120,-0.44%,"1,000",17,N/A,N/A
07M.BE,China Modern Dairy Holdings Ltd,0.0945,0.0000,0.00%,188,0,N/A,N/A
70B.MU,B&S Group SA,3.8500,+0.0450,+1.18%,38,0,N/A,N/A
SQE.MU,Strategic Education Inc,69.00,-2.00,-2.82%,N/A,0,N/A,N/A
GR8.DU,Grieg Seafood ASA,6.74,-0.01,-0.22%,"1,000",17,N/A,N/A
B4B3.MU,METRO AG,7.05,+0.05,+0.71%,15,0,N/A,N/A
LC1.BE,Lancaster Colony Corp,169.00,-3.00,-1.74%,20,0,N/A,N/A
T6W.DU,Thai Beverage PLC,0.3840,+0.0020,+0.52%,"10,000","2,807",N/A,N/A
6MN.BE,Maruha Nichiro Corp,15.70,-0.10,-0.63%,27,0,N/A,N/A
NI3.SG,Nichirei Corp,19.80,-0.20,-1.00%,0,0,N/A,N/A
CB1A.MU,Constellation Brands Inc,228.20,-0.70,-0.31%,300,5,N/A,N/A
4GNB.SG,Wal - Mart de Mexico SAB de CV,3.7600,0.0000,0.00%,0,112,N/A,N/A
28Q.MU,Anora Group Plc,4.9850,0.0000,0.00%,"1,000",19,N/A,N/A
HSZ.MU,PT Hanjaya Mandala Sampoerna Tbk,0.0400,-0.0005,-1.23%,"1,000",0,N/A,N/A
EDD3.HM,Edding AG,41.00,0.00,0.00%,80,14,N/A,N/A
NLM.DU,Frosta AG,61.60,0.00,0.00%,23,1,N/A,N/A
HEN1.F,Henkel AG & Co KGaA,18.30,0.00,0.00%,30,0,N/A,N/A
O64.MU,Oeneo,14.65,0.00,0.00%,2,0,N/A,N/A
CAJ.MU,Casino Guichard-Perrachon SA,8.11,-0.04,-0.49%,100,0,N/A,N/A
RTHA.SG,Wilmar International Ltd,2.7750,+0.0180,+0.65%,0,0,N/A,N/A
FAG.BE,Hilton Food Group PLC,7.77,-0.06,-0.77%,500,0,N/A,N/A
0KE.HM,Kernel Holding SA,3.3400,-0.2240,-6.29%,244,56,N/A,N/A
GL9.MU,Glanbia PLC,13.43,0.00,0.00%,80,1,N/A,N/A
AXL1.HA,Axfood AB,20.65,+0.39,+1.92%,N/A,0,N/A,N/A
B4B.HM,METRO AG,7.41,-0.05,-0.60%,"1,012",127,N/A,N/A
TYG.DU,Tingyi (Cayman Islands) Holding Corp,1.3400,-0.0100,-0.74%,150,0,N/A,N/A
ZX6.BE,DSM Firmenich AG,98.16,-0.32,-0.32%,200,0,N/A,N/A
3EAG.DU,G8 Education Ltd,0.6200,+0.0050,+0.81%,N/A,0,N/A,N/A
4BB.HA,Budweiser Brewing Co APAC Ltd,2.5200,+0.0600,+2.44%,N/A,0,N/A,N/A
UM9.SG,JSC Amber Latvijas Balzams,8.95,-0.05,-0.56%,0,0,N/A,N/A
MCX.BE,McCormick & Co Inc,83.58,-0.04,-0.05%,60,2,N/A,N/A
5P7.MU,Premium Brands Holdings Corp,68.00,0.00,0.00%,20,0,N/A,N/A
LC1.MU,Lancaster Colony Corp,168.00,-10.00,-5.62%,25,0,N/A,N/A
TDMA.MU,Tuesday Morning Corp,0.1097,0.0000,0.00%,550,0,N/A,N/A
UFH.MU,US Foods Holding Corp,38.60,0.00,0.00%,4,0,N/A,N/A
S05.SG,Scales Corp Ltd,1.7800,-0.0600,-3.26%,0,10,N/A,N/A
FWF.BE,Flowers Foods Inc,22.40,-0.20,-0.88%,38,0,N/A,N/A
UTI.SG,Universal Technical Institute Inc,6.00,+0.10,+1.69%,0,0,N/A,N/A
KHNZ.BE,The Kraft Heinz Co,33.64,-0.24,-0.71%,14,18,N/A,N/A
8HQ.BE,Vintage Wine Estates Inc,0.9800,+0.0300,+3.16%,N/A,0,N/A,N/A
PEP.HA,PepsiCo Inc,169.18,+0.40,+0.24%,30,4,N/A,N/A
WMT.SG,Walmart Inc,143.74,-0.86,-0.59%,0,67,N/A,N/A
KOG.DU,The Kroger Co,41.98,+0.78,+1.89%,4,0,N/A,N/A
3RB.HM,Reckitt Benckiser Group PLC,70.34,+0.40,+0.57%,485,11,N/A,N/A
CSC.DE,Campbell Soup Co,42.08,0.00,0.00%,55,15,12.988B,19.08
CTO.SG,Costco Wholesale Corp,485.90,+1.25,+0.26%,15,12,N/A,N/A
UN3.MU,United Natural Foods Inc,19.05,-0.68,-3.45%,25,0,N/A,N/A
CNP.BE,Ingredion Inc,97.40,-2.10,-2.11%,2,0,N/A,N/A
ITM1.DU,Italmobiliare SpA,24.70,-0.15,-0.60%,N/A,0,N/A,N/A
ITB.DU,Imperial Brands PLC,20.85,+0.25,+1.21%,50,21,N/A,N/A
GUIA.MU,Diageo PLC,160.00,0.00,0.00%,16,0,N/A,N/A
N2V.SG,Natural Grocers by Vitamin Cottage Inc,10.80,+0.20,+1.89%,0,0,N/A,N/A
43D.DU,Darling Ingredients Inc,58.66,-0.62,-1.05%,2,0,N/A,N/A
K1L.F,Lincoln Educational Services Corp,5.80,-0.10,-1.69%,20,3,N/A,N/A
43D.MU,Darling Ingredients Inc,58.54,-0.80,-1.35%,30,0,N/A,N/A
DHR.DU,B&G Foods Inc,12.32,+0.16,+1.32%,17,0,N/A,N/A
CTO.HA,Costco Wholesale Corp,481.20,-3.55,-0.73%,3,0,N/A,N/A
CTO.HM,Costco Wholesale Corp,481.20,-3.55,-0.73%,10,0,N/A,N/A
NUS.SG,Nu Skin Enterprises Inc,30.40,+0.40,+1.33%,0,1,N/A,N/A
KMY.BE,Kimberly-Clark Corp,124.35,-0.35,-0.28%,10,0,N/A,N/A
JEP.DU,SalMar ASA,38.52,-0.38,-0.98%,201,3,N/A,N/A
LAW.HA,Lawson Inc,39.20,-0.60,-1.51%,N/A,0,N/A,N/A
OKL.DU,Orkla ASA,6.74,+0.04,+0.63%,"1,500",0,N/A,N/A
CCW.BE,Coca-Cola Bottlers Japan Holdings Inc,9.95,-0.15,-1.49%,133,2,N/A,N/A
G67.BE,Greenlane Holdings Inc,2.4400,0.0000,0.00%,N/A,0,N/A,N/A
LVN.MU,CP All PCL,1.6300,0.0000,0.00%,"1,540",47,N/A,N/A
9ZX.HM,Oatly Group AB,1.7550,-0.0750,-4.10%,"2,635",50,N/A,N/A
DVY.DU,Adtalem Global Education Inc,35.20,-0.20,-0.56%,200,0,N/A,N/A
43D.BE,Darling Ingredients Inc,58.60,-0.78,-1.31%,55,1,N/A,N/A
CXX.DU,Clorox Co,141.20,0.00,0.00%,1,0,N/A,N/A
HT2.SG,Helen Of Troy Ltd,90.00,+0.50,+0.56%,0,0,N/A,N/A
2U1.MU,2U Inc,3.9800,+0.0050,+0.13%,155,10,N/A,N/A
PEP.HM,PepsiCo Inc,170.00,+0.74,+0.44%,2,6,N/A,N/A
945.BE,Dingdong (Cayman) Ltd,2.9400,-0.0800,-2.65%,480,0,N/A,N/A
BMTA.SG,British American Tobacco PLC,30.00,-0.20,-0.66%,0,169,N/A,N/A
D51.SG,BellRing Brands Inc,33.00,0.00,0.00%,0,0,N/A,N/A
LOC.SG,Lion Corp,8.90,+0.05,+0.56%,0,0,N/A,N/A
CAR.HA,Carrefour,16.29,-0.11,-0.70%,512,0,N/A,N/A
CK0.HA,Coca-Cola Europacific Partners PLC,60.00,-0.10,-0.17%,9,0,N/A,N/A
BU3.HM,Bunge Ltd,85.80,-1.60,-1.83%,119,0,N/A,N/A
3GX.DU,HF Foods Group Inc,3.8600,0.0000,0.00%,200,0,N/A,N/A
BR10.MU,PlantFuel Life Inc,0.0368,-0.0008,-2.13%,30,"5,573",N/A,N/A
S6M.DU,Seven & i Holdings Co Ltd,39.00,-0.60,-1.52%,126,0,N/A,N/A
FOMA.MU,Fomento Economico Mexicano SAB de CV,101.00,-1.00,-0.98%,60,0,N/A,N/A
PHM7.SG,Altria Group Inc,40.39,-0.01,-0.02%,438,944,N/A,N/A
T4H.BE,Treehouse Foods Inc,47.60,-1.00,-2.06%,40,0,N/A,N/A
H221.SG,Spectrum Brands Holdings Inc,68.50,+0.50,+0.74%,0,0,N/A,N/A
GUIA.SG,Diageo PLC,157.00,-1.00,-0.63%,0,0,N/A,N/A
JEM.DU,Jeronimo Martins SGPS SA,25.18,+0.04,+0.16%,200,0,N/A,N/A
WMT.HM,Walmart Inc,143.74,-1.14,-0.79%,100,11,N/A,N/A
GL9.DU,Glanbia PLC,13.25,-0.04,-0.30%,900,0,N/A,N/A
BGJ.BE,Savencia SA,58.60,-0.20,-0.34%,72,6,N/A,N/A
W8NB.DU,AquaBounty Technologies Inc,0.3508,+0.0132,+3.91%,"1,000",0,N/A,N/A
CPA.BE,Colgate-Palmolive Co,69.95,+0.45,+0.65%,31,5,N/A,N/A
BMNU.F,B&M European Value Retail SA,25.20,+0.60,+2.44%,38,0,N/A,N/A
0KE.HA,Kernel Holding SA,3.3400,-0.2240,-6.29%,"1,052",0,N/A,N/A
BEI.HA,Beiersdorf AG,119.70,+0.50,+0.42%,62,5,N/A,N/A
CHK.MU,China Resources Beer (Holdings) Co Ltd,6.30,0.00,0.00%,"1,000",17,N/A,N/A
70B.MU,B&S Group SA,3.8500,+0.0450,+1.18%,38,0,N/A,N/A
C4G0.DU,51 Talk Online Education Group,5.80,+0.05,+0.87%,"1,712",30,N/A,N/A
CFH.SG,China Foods Ltd,0.2920,-0.0020,-0.68%,0,0,N/A,N/A
TZ3.SG,Tootsie Roll Industries Inc,34.20,-0.80,-2.29%,0,0,N/A,N/A
28Q.MU,Anora Group Plc,4.9850,0.0000,0.00%,"1,000",19,N/A,N/A
HSZ.MU,PT Hanjaya Mandala Sampoerna Tbk,0.0400,-0.0005,-1.23%,"1,000",0,N/A,N/A
DFA1.DU,DFI Retail Group Holdings Ltd,2.5000,-0.0400,-1.57%,"3,500",0,N/A,N/A
BIF0.F,Bic,26.40,-0.20,-0.75%,N/A,0,N/A,N/A
HK4.MU,HKScan Oyj,0.7440,+0.0090,+1.22%,N/A,0,N/A,N/A
MCX.BE,McCormick & Co Inc,83.58,-0.04,-0.05%,60,2,N/A,N/A
8UX.MU,Pepco Group BV,8.40,0.00,0.00%,150,0,N/A,N/A
5P7.MU,Premium Brands Holdings Corp,68.00,0.00,0.00%,20,0,N/A,N/A
J94.MU,The Planting Hope Co Inc,0.2680,0.0000,0.00%,"1,501",87,N/A,N/A
NF2.BE,Nissin Foods Holdings Co Ltd,79.00,+0.50,+0.64%,25,0,N/A,N/A
MGE.HM,Australian Vintage Ltd,0.2680,-0.0060,-2.19%,"33,000",0,N/A,N/A
LUA.MU,Lucas Bols NV,10.35,+0.25,+2.48%,"2,500",0,N/A,N/A
B39.MU,Humble Group AB,0.6000,0.0000,0.00%,450,33,N/A,N/A
PND.DU,Mowi ASA,15.76,+0.02,+0.13%,201,88,N/A,N/A
MPQ.SG,MHP SE,3.1400,-0.0400,-1.26%,0,17,N/A,N/A
SZU.HA,Suedzucker AG,16.93,-0.01,-0.06%,200,95,N/A,N/A
T6W.DU,Thai Beverage PLC,0.3840,+0.0020,+0.52%,"10,000","2,807",N/A,N/A
6MN.BE,Maruha Nichiro Corp,15.70,-0.10,-0.63%,27,0,N/A,N/A
CAJ.MU,Casino Guichard-Perrachon SA,8.11,-0.04,-0.49%,100,0,N/A,N/A
NI3.SG,Nichirei Corp,19.80,-0.20,-1.00%,0,0,N/A,N/A
CB1A.MU,Constellation Brands Inc,228.20,-0.70,-0.31%,300,5,N/A,N/A
4GNB.SG,Wal - Mart de Mexico SAB de CV,3.7600,0.0000,0.00%,0,112,N/A,N/A
TYG.BE,Tingyi (Cayman Islands) Holding Corp,1.3500,+0.0100,+0.75%,0,0,N/A,N/A
HEN1.F,Henkel AG & Co KGaA,18.30,0.00,0.00%,30,0,N/A,N/A
N1UA.SG,New Oriental Education & Technology Group Inc.,39.00,+1.80,+4.84%,0,1,N/A,N/A
LOR.HM,L'Oreal SA,409.65,-0.75,-0.18%,25,13,N/A,N/A
AGB2.DE,Agrana Beteiligungs AG,17.65,0.00,0.00%,120,166,N/A,N/A
NLM.BE,Frosta AG,61.40,-0.20,-0.32%,50,0,N/A,N/A
0WH.MU,WH Group Ltd,0.5000,0.0000,0.00%,"34,000",0,N/A,N/A
CB1A.BE,Constellation Brands Inc,227.10,-0.70,-0.31%,5,0,N/A,N/A
BEI.BE,Beiersdorf AG,119.55,+0.40,+0.34%,10,12,N/A,N/A
B4B.HA,METRO AG,7.41,-0.05,-0.60%,50,1,N/A,N/A
OEL.HM,ADM Hamburg AG,368.00,0.00,0.00%,1,0,N/A,N/A
HNK1.BE,Heineken NV,94.72,+1.02,+1.09%,30,0,N/A,N/A
PRG.DU,Procter & Gamble Co,135.26,+0.38,+0.28%,105,10,N/A,N/A
MPQ.MU,MHP SE,3.3200,0.0000,0.00%,"1,000",31,N/A,N/A
0KE.HM,Kernel Holding SA,3.3400,-0.2240,-6.29%,244,56,N/A,N/A
GL9.MU,Glanbia PLC,13.43,0.00,0.00%,80,1,N/A,N/A
B4B3.MU,METRO AG,7.05,+0.05,+0.71%,15,0,N/A,N/A
BF5B.MU,Brown-Forman Corp,59.78,0.00,0.00%,100,1,N/A,N/A
05M.BE,Dali Foods Group Co Ltd,0.2980,-0.0020,-0.67%,"7,000",0,N/A,N/A
NVAV.MU,Charoen Pokphand Foods PCL,0.5550,0.0000,0.00%,"15,000",350,N/A,N/A
FNV2.HM,Fraser and Neave Ltd,0.7250,-0.0200,-2.68%,0,0,N/A,N/A
HNK2.MU,Heineken NV,47.20,+0.20,+0.43%,4,0,N/A,N/A
CHK.DU,China Resources Beer (Holdings) Co Ltd,6.25,-0.10,-1.57%,830,0,N/A,N/A
N1U0.DU,New Oriental Education & Technology Group Inc,3.7200,+0.1400,+3.91%,250,4,N/A,N/A
SQE.MU,Strategic Education Inc,69.00,-2.00,-2.82%,N/A,0,N/A,N/A
GR8.DU,Grieg Seafood ASA,6.74,-0.01,-0.22%,"1,000",17,N/A,N/A
50R.MU,Andfjord Salmon AS,3.7700,0.0000,0.00%,40,0,N/A,N/A
G3C.MU,Graincorp Ltd,4.7260,0.0000,0.00%,104,0,N/A,N/A
D7V.SG,PT Mayora Indah Tbk,0.1560,-0.0010,-0.64%,0,87,N/A,N/A
HAW.HA,Hawesko Holding AG,40.60,-1.00,-2.40%,200,3,N/A,N/A
AF72.SG,Barr (A G) PLC,5.60,0.00,0.00%,0,0,N/A,N/A
AZU.SG,Ebro Foods SA,16.42,+0.02,+0.12%,0,19,N/A,N/A
AJI.HA,Ajinomoto Co Inc,37.00,0.00,0.00%,N/A,0,N/A,N/A
MBR.BE,San Miguel Brewery Hong Kong Ltd,0.0915,+0.0005,+0.55%,"2,000",0,N/A,N/A
G67.BE,Greenlane Holdings Inc,2.4400,0.0000,0.00%,N/A,0,N/A,N/A
UFH.MU,US Foods Holding Corp,38.60,0.00,0.00%,4,0,N/A,N/A
S05.SG,Scales Corp Ltd,1.7800,-0.0600,-3.26%,0,10,N/A,N/A
945.BE,Dingdong (Cayman) Ltd,2.9400,-0.0800,-2.65%,480,0,N/A,N/A
DVY.DU,Adtalem Global Education Inc,35.20,-0.20,-0.56%,200,0,N/A,N/A
BMTA.SG,British American Tobacco PLC,30.00,-0.20,-0.66%,0,169,N/A,N/A
D51.SG,BellRing Brands Inc,33.00,0.00,0.00%,0,0,N/A,N/A
LOC.SG,Lion Corp,8.90,+0.05,+0.56%,0,0,N/A,N/A
9ZX.HM,Oatly Group AB,1.7550,-0.0750,-4.10%,"2,635",50,N/A,N/A
43D.BE,Darling Ingredients Inc,58.60,-0.78,-1.31%,55,1,N/A,N/A
CXX.DU,Clorox Co,141.20,0.00,0.00%,1,0,N/A,N/A
HT2.SG,Helen Of Troy Ltd,90.00,+0.50,+0.56%,0,0,N/A,N/A
2U1.MU,2U Inc,3.9800,+0.0050,+0.13%,155,10,N/A,N/A
GUIA.MU,Diageo PLC,160.00,0.00,0.00%,16,0,N/A,N/A
N2V.SG,Natural Grocers by Vitamin Cottage Inc,10.80,+0.20,+1.89%,0,0,N/A,N/A
43D.DU,Darling Ingredients Inc,58.66,-0.62,-1.05%,2,0,N/A,N/A
K1L.F,Lincoln Educational Services Corp,5.80,-0.10,-1.69%,20,3,N/A,N/A
27S.BE,Albertsons Companies Inc,19.42,+0.14,+0.73%,60,0,N/A,N/A
6AA0.SG,AAK AB,17.23,+0.22,+1.29%,0,10,N/A,N/A
4B3.BE,Big Lots Inc,7.23,-0.60,-7.66%,60,1,N/A,N/A
KOG.DU,The Kroger Co,41.98,+0.78,+1.89%,4,0,N/A,N/A
3RB.HM,Reckitt Benckiser Group PLC,70.34,+0.40,+0.57%,485,11,N/A,N/A
CSC.DE,Campbell Soup Co,42.08,0.00,0.00%,55,15,12.988B,19.08
UN3.MU,United Natural Foods Inc,19.05,-0.68,-3.45%,25,0,N/A,N/A
ITM1.DU,Italmobiliare SpA,24.70,-0.15,-0.60%,N/A,0,N/A,N/A
8B3.BE,The Duckhorn Portfolio Inc,12.60,-0.20,-1.56%,N/A,0,N/A,N/A
CSC.SG,Campbell Soup Co,42.41,+0.17,+0.40%,250,9,N/A,N/A
VB6.SG,Everybody Loves Languages Corp,0.0425,0.0000,0.00%,0,0,N/A,N/A
Z85.HA,Austevoll Seafood ASA,6.51,-0.14,-2.03%,50,0,N/A,N/A
NF2.DU,Nissin Foods Holdings Co Ltd,79.00,+1.50,+1.94%,30,1,N/A,N/A
UFH.DU,US Foods Holding Corp,37.40,-0.40,-1.06%,N/A,0,N/A,N/A
8WS.SG,Bio Planet SA,2.5600,0.0000,0.00%,0,0,N/A,N/A
CXX.BE,Clorox Co,142.80,+1.40,+0.99%,8,1,N/A,N/A
4GM.SG,Grupo Bimbo SAB de CV,4.8000,-0.0800,-1.64%,0,126,N/A,N/A
AMNA.BE,Ambev SA,2.8600,0.0000,0.00%,30,0,N/A,N/A
8WS.SG,Bio Planet SA,2.5600,0.0000,0.00%,0,0,N/A,N/A
6BE.BE,Becle SAB de CV,2.2200,-0.0200,-0.89%,100,1,N/A,N/A
4B3.BE,Big Lots Inc,7.23,-0.60,-7.66%,60,1,N/A,N/A
5KH.BE,Vital Farms Inc,12.30,0.00,0.00%,400,0,N/A,N/A
HAW.SG,Hawesko Holding AG,40.20,-0.40,-0.99%,80,104,N/A,N/A
S05.BE,Scales Corp Ltd,1.8100,-0.0500,-2.69%,600,0,N/A,N/A
HNK2.SG,Heineken NV,47.00,+0.40,+0.86%,100,1,N/A,N/A
0JX.SG,Stadio Holdings Ltd,0.2000,0.0000,0.00%,N/A,0,N/A,N/A
7FP.DU,Freshpet Inc,59.60,-0.54,-0.90%,100,1,N/A,N/A
7NF.BE,Nongfu Spring Co Ltd,5.05,-0.02,-0.39%,150,0,N/A,N/A
8B3.DU,The Duckhorn Portfolio Inc,12.50,-0.30,-2.34%,N/A,0,N/A,N/A
J94.DU,The Planting Hope Co Inc,0.2450,-0.0030,-1.21%,400,59,N/A,N/A
6BF.DU,Bakkafrost P/F,60.25,+1.20,+2.03%,33,0,N/A,N/A
M1L.DU,Maple Leaf Foods Inc,18.70,+0.10,+0.54%,280,0,N/A,N/A
3IZ.BE,ATA CREA.GLO. ADR/2 DL-01,1.2900,+0.0300,+2.38%,"3,600",N/A,N/A,N/A
0I5A.BE,Bettermoo(d) Food Corp,2.1600,-0.0800,-3.57%,30,21,N/A,N/A
TCO0.DE,Tesco PLC,3.0800,-0.0600,-1.91%,"1,000","5,868",N/A,N/A
JL4.BE,Blender Bites Ltd,2.5200,+0.3000,+13.51%,"1,600",137,N/A,N/A
LEI.SG,Leifheit AG,19.40,-0.05,-0.26%,0,229,N/A,N/A
MUT3.SG,Mineralbrunnen Ueberkingen-Teinach GmbH & Co KGaA,12.60,-0.30,-2.33%,300,294,N/A,N/A
OEL.SG,ADM Hamburg AG,358.00,0.00,0.00%,0,0,N/A,N/A
UNVB.SG,Unilever PLC,47.60,+0.64,+1.37%,250,413,N/A,N/A
0YL.BE,Else Nutrition Holdings Inc,0.4980,+0.0100,+2.05%,"3,000",0,N/A,N/A
B4B.BE,METRO AG,7.44,-0.03,-0.33%,100,64,N/A,N/A
NWL.SG,Newell Brands Inc,7.73,+0.02,+0.23%,0,27,N/A,N/A
CB1A.SG,Constellation Brands Inc,227.20,-1.10,-0.48%,0,4,N/A,N/A
ELAA.SG,The Estee Lauder Companies Inc,183.50,+1.30,+0.71%,16,36,N/A,N/A
2CF.BE,The Chefs' Warehouse Inc,30.60,-0.20,-0.65%,70,0,N/A,N/A
IZ6.BE,AVI Ltd,3.4800,0.0000,0.00%,400,0,N/A,N/A
NVAP.SG,Thai Union Group PCL,0.3440,-0.0140,-3.91%,0,38,N/A,N/A
02V.DU,Village Farms International Inc,0.6160,+0.0220,+3.70%,784,0,N/A,N/A
DP5.DU,Keurig Dr Pepper Inc,29.26,+0.06,+0.19%,100,1,N/A,N/A
WPOB.SG,Graham Holdings Co,525.00,+5.00,+0.96%,0,0,N/A,N/A
HEN3.DU,Henkel AG & Co KGaA,74.22,+0.28,+0.38%,100,46,N/A,N/A
BDU.DU,Bonduelle SA,11.80,-0.06,-0.51%,222,0,N/A,N/A
SZU.DU,Suedzucker AG,16.92,-0.01,-0.06%,150,49,N/A,N/A
3KZ.DU,Good Flour Corp,0.1300,0.0000,0.00%,"10,000",428,N/A,N/A
BEI.DU,Beiersdorf AG,120.25,+0.60,+0.50%,40,13,N/A,N/A
FXB.BE,Delfi Ltd,0.9000,+0.0200,+2.27%,"30,000","1,035",N/A,N/A
FWR0.DU,The Yumy Candy Co Inc,0.2900,+0.0280,+10.69%,"10,067",275,N/A,N/A
829.DU,AppHarvest Inc,0.3980,+0.0550,+16.03%,220,0,N/A,N/A
BIF.DU,Bic,54.25,+0.15,+0.28%,2,0,N/A,N/A
0WH.BE,WH Group Ltd,0.5000,+0.0040,+0.81%,"4,000",0,N/A,N/A
TLYB.MU,Tate & Lyle PLC,8.81,-0.07,-0.79%,150,0,N/A,N/A
KWS.SG,KWS SAAT SE & Co KGaA,57.30,-0.10,-0.17%,50,255,N/A,N/A
